mean,sigma,skewness,kurtosis
21.864235795717832,11.442943548130529,-0.0021786876329439667,0.0010910825101118071
16.079045891320675,8.403885174638106,-0.0017034449621077044,0.0006116900082371313
8.093789680627197,3.791319486714883,-0.0006855480581015802,0.0006592314895212947
12.127807641600157,5.993246760039824,-0.0009704438290744841,0.0008474987130802081
14.49858098043569,7.254695283216336,-0.0012958758585198266,0.000710536610717627
14.876932333198965,7.526349725631235,-0.0014978816802775213,0.0005148402387420425
16.502222286874712,8.421613914897023,-0.001754395142227777,0.000674239900334328
21.219838488649657,11.041024654587318,-0.002124176652273005,0.0008564386539304802
24.55203256846562,12.904906750312875,-0.002571459965402388,0.0011193659841772785
24.881431134059312,13.090689290592366,-0.0025497665654830998,0.0010453451393450663
20.975323386617674,11.003561364357722,-0.0022453752406536645,0.000842889500332733
15.334540677033146,7.994808407478786,-0.0015607381461211836,0.000601522994652548
5.448940814254456,2.3148794147496687,-0.000428531154173413,0.00065633354897221
9.566531980734908,4.580049525143124,-0.0009777663385505814,0.0005905116881121941
11.971352270521493,5.8669999896577565,-0.0011374914492873062,0.0007236858489354514
12.468793878348151,6.147035324987144,-0.001104019050311232,0.0006885797308133768
14.01177307621765,7.016590222948878,-0.0013636285490562158,0.0006120437212540075
18.690448304657366,9.59577463115636,-0.0018796586958619924,0.0007076199917335213
22.163470034339298,11.473032976719423,-0.0021634316062222603,0.0010937713333740717
22.529195142961726,11.728717056845312,-0.0023275736154973053,0.001156305291280857
18.76432101845876,9.755816492140468,-0.0018736297375620548,0.0008463194722456713
13.202354615521472,6.805967021072888,-0.0014336206747156202,0.00036899761191389047
1.471011608918161,0.12637915344373596,-0.00013412509431741382,0.0006005653349283602
5.628904079865606,2.4624131348766127,-0.0008349202297038769,0.0005540987632983718
8.065030815863793,3.794134293759214,-0.001051455973216625,0.0008430051517172021
8.711106107250089,4.11864255187362,-0.000941440110640554,0.0005655920767861922
10.080666596683841,4.80349318075622,-0.0007962296229626631,0.0005435126306456706
14.476651101628704,7.343456119532789,-0.0014982777228332994,0.0004813889539212468
18.158319044559903,9.252546803062614,-0.001384410104126585,0.000906331405664762
18.639530927503074,9.643301935951968,-0.0018994496944117409,0.0007055175377008727
15.090623168009188,7.778439581952057,-0.0015227265529376005,0.0004970327734803437
9.618580888127326,4.808900597988838,-0.0010853539449839564,0.00033539210184163615
-3.4652273187284663,-2.578314615179181,6.299309030990269e-05,0.0005686830534301635
0.7951079965532699,-0.12593360601101722,-0.0005108467473767461,0.0004003170150681523
3.399914445865761,1.266156225682039,-0.0004918471554163362,0.00048512816008861037
4.051695553007448,1.5842237944850694,-0.000433217506666507,0.0004165271530556236
5.131344708520373,2.1601192099327022,-0.000459046744191359,0.00040118259156063374
9.426851611012353,4.525341742396279,-0.0010200991285504585,0.00043742382018763237
13.095359977057342,6.524042704423437,-0.0011565311365150308,0.0007856673399502245
13.845205967699258,6.978716172563622,-0.0013833810124857099,0.0007960864386971078
10.484570297429855,5.235014652481198,-0.0012555390759521404,0.00041576812547217123
5.106003785555913,2.2806700621717937,-0.0007317793905219222,0.00014239665038240368
-10.098674078634758,-6.167215667363848,0.0004049500034823614,0.00013448915771197
-5.703356729197367,-3.663138844982086,-0.0001839514843121129,0.00014246107785642614
-3.0728110606269183,-2.2063234971402608,-0.0003324376961294298,0.00015616579121480179
-2.473442037357927,-1.8749706742181615,-0.000504079132173138,0.00021865984090352342
-1.744068764448457,-1.5568182631956233,-0.00035636520230621777,0.00020425776126886674
2.1494200439947235,0.6208552840689094,-0.0007266389421693095,0.00031397299501323417
5.7978947947840425,2.6578433286713903,-0.001027200883712151,0.0003879945603073587
6.983621362238409,3.2843993045474917,-0.0010815720102598722,0.0004496021771356329
4.022280093988229,1.6642573054350578,-0.0005208726745331085,0.0003988714390505965
-1.3911915523540301,-1.2012627924397634,-0.0004459127730737089,4.0458300723633656e-05
